date,base,quote,rate
2014-07-12,EUR,BRL,3.0222
2014-07-13,EUR,BRL,3.022
2014-07-14,EUR,BRL,3.0215
2014-07-15,EUR,BRL,3.0164
2014-07-16,EUR,BRL,3.0084
2014-07-17,EUR,BRL,3.014
2014-07-18,EUR,BRL,3.0302
2014-07-19,EUR,BRL,3.0311
2014-07-20,EUR,BRL,3.0311
2014-07-21,EUR,BRL,3.0175
2014-07-22,EUR,BRL,3.0049
2014-07-23,EUR,BRL,2.9887
2014-07-24,EUR,BRL,2.9896
2014-07-25,EUR,BRL,2.9932
2014-07-26,EUR,BRL,2.9922
2014-07-27,EUR,BRL,2.9924
2014-07-28,EUR,BRL,2.994
2014-07-29,EUR,BRL,2.9923
2014-07-30,EUR,BRL,2.9964
2014-07-31,EUR,BRL,3.0125
2014-08-01,EUR,BRL,3.0299
2014-08-02,EUR,BRL,3.0316
2014-08-03,EUR,BRL,3.0317
2014-08-04,EUR,BRL,3.0338
2014-08-05,EUR,BRL,3.0367
2014-08-06,EUR,BRL,3.0468
2014-08-07,EUR,BRL,3.0502
2014-08-08,EUR,BRL,3.0632
2014-08-09,EUR,BRL,3.0645
2014-08-10,EUR,BRL,3.0646
2014-08-11,EUR,BRL,3.0653
2014-08-12,EUR,BRL,3.0502
2014-08-13,EUR,BRL,3.0445
2014-08-14,EUR,BRL,3.0474
2014-08-15,EUR,BRL,3.0406
2014-08-16,EUR,BRL,3.0393
2014-08-17,EUR,BRL,3.0393
2014-08-18,EUR,BRL,3.0278
2014-08-19,EUR,BRL,3.0195
2014-08-20,EUR,BRL,3.003
2014-08-21,EUR,BRL,3.0016
2014-08-22,EUR,BRL,3.0153
2014-08-23,EUR,BRL,3.0151
2014-08-24,EUR,BRL,3.0149
2014-08-25,EUR,BRL,3.0114
2014-08-26,EUR,BRL,3.0119
2014-08-27,EUR,BRL,2.9905
2014-08-28,EUR,BRL,2.9749
2014-08-29,EUR,BRL,2.9616
2014-08-30,EUR,BRL,2.9602
2014-08-31,EUR,BRL,2.9599
2014-09-01,EUR,BRL,2.942
2014-09-02,EUR,BRL,2.9461
2014-09-03,EUR,BRL,2.9454
2014-09-04,EUR,BRL,2.9371
2014-09-05,EUR,BRL,2.9134
2014-09-06,EUR,BRL,2.9122
2014-09-07,EUR,BRL,2.9108
2014-09-08,EUR,BRL,2.9079
2014-09-09,EUR,BRL,2.9244
2014-09-10,EUR,BRL,2.9523
2014-09-11,EUR,BRL,2.9597
2014-09-12,EUR,BRL,2.9756
2014-09-13,EUR,BRL,2.9764
2014-09-14,EUR,BRL,2.9763
2014-09-15,EUR,BRL,3.014
2014-09-16,EUR,BRL,3.0277
2014-09-17,EUR,BRL,3.0267
2014-09-18,EUR,BRL,3.0317
2014-09-19,EUR,BRL,3.0469
2014-09-20,EUR,BRL,3.0458
2014-09-21,EUR,BRL,3.0459
2014-09-22,EUR,BRL,3.0521
2014-09-23,EUR,BRL,3.0802
2014-09-24,EUR,BRL,3.0888
2014-09-25,EUR,BRL,3.0669
2014-09-26,EUR,BRL,3.0829
2014-09-27,EUR,BRL,3.0833
2014-09-28,EUR,BRL,3.0822
2014-09-29,EUR,BRL,3.0934
2014-09-30,EUR,BRL,3.0991
2014-10-01,EUR,BRL,3.0954
2014-10-02,EUR,BRL,3.1252
2014-10-03,EUR,BRL,3.1408
2014-10-04,EUR,BRL,3.1409
2014-10-05,EUR,BRL,3.1406
2014-10-06,EUR,BRL,3.0877
2014-10-07,EUR,BRL,3.0654
2014-10-08,EUR,BRL,3.0514
2014-10-09,EUR,BRL,3.0462
2014-10-10,EUR,BRL,3.0532
2014-10-11,EUR,BRL,3.0518
2014-10-12,EUR,BRL,3.0511
2014-10-13,EUR,BRL,3.0508
2014-10-14,EUR,BRL,3.047
2014-10-15,EUR,BRL,3.0536
2014-10-16,EUR,BRL,3.1262
2014-10-17,EUR,BRL,3.1472
2014-10-18,EUR,BRL,3.1478
2014-10-19,EUR,BRL,3.1482
2014-10-20,EUR,BRL,3.1326
2014-10-21,EUR,BRL,3.152
2014-10-22,EUR,BRL,3.1548
2014-10-23,EUR,BRL,3.155
2014-10-24,EUR,BRL,3.1539
2014-10-25,EUR,BRL,3.1544
2014-10-26,EUR,BRL,3.1546
2014-10-27,EUR,BRL,3.1656
2014-10-28,EUR,BRL,3.1841
2014-10-29,EUR,BRL,3.14
2014-10-30,EUR,BRL,3.0889
2014-10-31,EUR,BRL,3.0657
2014-11-01,EUR,BRL,3.0633
2014-11-02,EUR,BRL,3.0626
2014-11-03,EUR,BRL,3.0797
2014-11-04,EUR,BRL,3.1192
2014-11-05,EUR,BRL,3.1346
2014-11-06,EUR,BRL,3.1458
2014-11-07,EUR,BRL,3.1853
2014-11-08,EUR,BRL,3.185
2014-11-09,EUR,BRL,3.1839
2014-11-10,EUR,BRL,3.1829
2014-11-11,EUR,BRL,3.1792
2014-11-12,EUR,BRL,3.1887
2014-11-13,EUR,BRL,3.2009
2014-11-14,EUR,BRL,3.2296
2014-11-15,EUR,BRL,3.2319
2014-11-16,EUR,BRL,3.2321
2014-11-17,EUR,BRL,3.2538
2014-11-18,EUR,BRL,3.2522
2014-11-19,EUR,BRL,3.2448
2014-11-20,EUR,BRL,3.2272
2014-11-21,EUR,BRL,3.2021
2014-11-22,EUR,BRL,3.2004
2014-11-23,EUR,BRL,3.1989
2014-11-24,EUR,BRL,3.1501
2014-11-25,EUR,BRL,3.1564
2014-11-26,EUR,BRL,3.1522
2014-11-27,EUR,BRL,3.1396
2014-11-28,EUR,BRL,3.1604
2014-11-29,EUR,BRL,3.1613
2014-11-30,EUR,BRL,3.1613
2014-12-01,EUR,BRL,3.1829
2014-12-02,EUR,BRL,3.1883
2014-12-03,EUR,BRL,3.1703
2014-12-04,EUR,BRL,3.1622
2014-12-05,EUR,BRL,3.1892
2014-12-06,EUR,BRL,3.1904
2014-12-07,EUR,BRL,3.1907
2014-12-08,EUR,BRL,3.1869
2014-12-09,EUR,BRL,3.2041
2014-12-10,EUR,BRL,3.2171
2014-12-11,EUR,BRL,3.2489
2014-12-12,EUR,BRL,3.2847
2014-12-13,EUR,BRL,3.2872
2014-12-14,EUR,BRL,3.2871
2014-12-15,EUR,BRL,3.3099
2014-12-16,EUR,BRL,3.3572
2014-12-17,EUR,BRL,3.3907
2014-12-18,EUR,BRL,3.3295
2014-12-19,EUR,BRL,3.275
2014-12-20,EUR,BRL,3.2728
2014-12-21,EUR,BRL,3.2723
2014-12-22,EUR,BRL,3.2597
2014-12-23,EUR,BRL,3.2611
2014-12-24,EUR,BRL,3.272
2014-12-25,EUR,BRL,3.2787
2014-12-26,EUR,BRL,3.2778
2014-12-27,EUR,BRL,3.2793
2014-12-28,EUR,BRL,3.2795
2014-12-29,EUR,BRL,3.2674
2014-12-30,EUR,BRL,3.2606
2014-12-31,EUR,BRL,3.2449
2015-01-01,EUR,BRL,3.241
2015-01-02,EUR,BRL,3.2397
2015-01-03,EUR,BRL,3.2388
2015-01-04,EUR,BRL,3.2365
2015-01-05,EUR,BRL,3.2344
2015-01-06,EUR,BRL,3.2283
2015-01-07,EUR,BRL,3.2025
2015-01-08,EUR,BRL,3.1843
2015-01-09,EUR,BRL,3.1521
2015-01-10,EUR,BRL,3.1506
2015-01-11,EUR,BRL,3.1511
2015-01-12,EUR,BRL,3.138
2015-01-13,EUR,BRL,3.1415
2015-01-14,EUR,BRL,3.1181
2015-01-15,EUR,BRL,3.0905
2015-01-16,EUR,BRL,3.0658
2015-01-17,EUR,BRL,3.0631
2015-01-18,EUR,BRL,3.0609
2015-01-19,EUR,BRL,3.0512
2015-01-20,EUR,BRL,3.0575
2015-01-21,EUR,BRL,3.0361
2015-01-22,EUR,BRL,3.0157
2015-01-23,EUR,BRL,2.9522
2015-01-24,EUR,BRL,2.9429
2015-01-25,EUR,BRL,2.9409
2015-01-26,EUR,BRL,2.9106
2015-01-27,EUR,BRL,2.9205
2015-01-28,EUR,BRL,2.9317
2015-01-29,EUR,BRL,2.9305
2015-01-30,EUR,BRL,2.9781
2015-01-31,EUR,BRL,2.9806
2015-02-01,EUR,BRL,2.9804
2015-02-02,EUR,BRL,3.0196
2015-02-03,EUR,BRL,3.064
2015-02-04,EUR,BRL,3.0925
2015-02-05,EUR,BRL,3.1139
2015-02-06,EUR,BRL,3.1441
2015-02-07,EUR,BRL,3.146
2015-02-08,EUR,BRL,3.1462
2015-02-09,EUR,BRL,3.1499
2015-02-10,EUR,BRL,3.1551
2015-02-11,EUR,BRL,3.2041
2015-02-12,EUR,BRL,3.2391
2015-02-13,EUR,BRL,3.2363
2015-02-14,EUR,BRL,3.2367
2015-02-15,EUR,BRL,3.2375
2015-02-16,EUR,BRL,3.2362
2015-02-17,EUR,BRL,3.2268
2015-02-18,EUR,BRL,3.2294
2015-02-19,EUR,BRL,3.2411
2015-02-20,EUR,BRL,3.2545
2015-02-21,EUR,BRL,3.2542
2015-02-22,EUR,BRL,3.2529
2015-02-23,EUR,BRL,3.261
2015-02-24,EUR,BRL,3.2523
2015-02-25,EUR,BRL,3.2415
2015-02-26,EUR,BRL,3.2493
2015-02-27,EUR,BRL,3.2481
2015-02-28,EUR,BRL,3.2483
2015-03-01,EUR,BRL,3.2455
2015-03-02,EUR,BRL,3.2132
2015-03-03,EUR,BRL,3.2366
2015-03-04,EUR,BRL,3.2776
2015-03-05,EUR,BRL,3.2976
2015-03-06,EUR,BRL,3.3123
2015-03-07,EUR,BRL,3.3109
2015-03-08,EUR,BRL,3.309
2015-03-09,EUR,BRL,3.3321
2015-03-10,EUR,BRL,3.3635
2015-03-11,EUR,BRL,3.3277
2015-03-12,EUR,BRL,3.3104
2015-03-13,EUR,BRL,3.3747
2015-03-14,EUR,BRL,3.3787
2015-03-15,EUR,BRL,3.3775
2015-03-16,EUR,BRL,3.4009
2015-03-17,EUR,BRL,3.4474
2015-03-18,EUR,BRL,3.4528
2015-03-19,EUR,BRL,3.4798
2015-03-20,EUR,BRL,3.4973
2015-03-21,EUR,BRL,3.5025
2015-03-22,EUR,BRL,3.5032
2015-03-23,EUR,BRL,3.4923
2015-03-24,EUR,BRL,3.445
2015-03-25,EUR,BRL,3.4393
2015-03-26,EUR,BRL,3.491
2015-03-27,EUR,BRL,3.4896
2015-03-28,EUR,BRL,3.4857
2015-03-29,EUR,BRL,3.4863
2015-03-30,EUR,BRL,3.5185
2015-03-31,EUR,BRL,3.4931
2015-04-01,EUR,BRL,3.4358
2015-04-02,EUR,BRL,3.4255
2015-04-03,EUR,BRL,3.423
2015-04-04,EUR,BRL,3.422
2015-04-05,EUR,BRL,3.422
2015-04-06,EUR,BRL,3.4172
2015-04-07,EUR,BRL,3.4104
2015-04-08,EUR,BRL,3.3822
2015-04-09,EUR,BRL,3.3039
2015-04-10,EUR,BRL,3.2838
2015-04-11,EUR,BRL,3.2799
2015-04-12,EUR,BRL,3.2754
2015-04-13,EUR,BRL,3.2782
2015-04-14,EUR,BRL,3.2854
2015-04-15,EUR,BRL,3.2729
2015-04-16,EUR,BRL,3.2442
2015-04-17,EUR,BRL,3.2592
2015-04-18,EUR,BRL,3.2584
2015-04-19,EUR,BRL,3.2589
2015-04-20,EUR,BRL,3.2696
2015-04-21,EUR,BRL,3.2535
2015-04-22,EUR,BRL,3.2491
2015-04-23,EUR,BRL,3.2388
2015-04-24,EUR,BRL,3.2343
2015-04-25,EUR,BRL,3.2358
2015-04-26,EUR,BRL,3.2348
2015-04-27,EUR,BRL,3.2122
2015-04-28,EUR,BRL,3.183
2015-04-29,EUR,BRL,3.2284
2015-04-30,EUR,BRL,3.2922
2015-05-01,EUR,BRL,3.3137
2015-05-02,EUR,BRL,3.3148
2015-05-03,EUR,BRL,3.3157
2015-05-04,EUR,BRL,3.3771
2015-05-05,EUR,BRL,3.414
2015-05-06,EUR,BRL,3.4268
2015-05-07,EUR,BRL,3.4284
2015-05-08,EUR,BRL,3.3939
2015-05-09,EUR,BRL,3.3935
2015-05-10,EUR,BRL,3.3932
2015-05-11,EUR,BRL,3.3529
2015-05-12,EUR,BRL,3.4078
2015-05-13,EUR,BRL,3.3936
2015-05-14,EUR,BRL,3.4166
2015-05-15,EUR,BRL,3.4121
2015-05-16,EUR,BRL,3.4108
2015-05-17,EUR,BRL,3.4115
2015-05-18,EUR,BRL,3.4163
2015-05-19,EUR,BRL,3.3942
2015-05-20,EUR,BRL,3.3735
2015-05-21,EUR,BRL,3.3568
2015-05-22,EUR,BRL,3.3785
2015-05-23,EUR,BRL,3.3793
2015-05-24,EUR,BRL,3.3785
2015-05-25,EUR,BRL,3.3912
2015-05-26,EUR,BRL,3.3983
2015-05-27,EUR,BRL,3.4214
2015-05-28,EUR,BRL,3.4416
2015-05-29,EUR,BRL,3.4609
2015-05-30,EUR,BRL,3.4616
2015-05-31,EUR,BRL,3.4622
2015-06-01,EUR,BRL,3.4765
2015-06-02,EUR,BRL,3.4719
2015-06-03,EUR,BRL,3.4908
2015-06-04,EUR,BRL,3.5221
2015-06-05,EUR,BRL,3.5271
2015-06-06,EUR,BRL,3.5223
2015-06-07,EUR,BRL,3.5227
2015-06-08,EUR,BRL,3.5008
2015-06-09,EUR,BRL,3.5051
2015-06-10,EUR,BRL,3.4989
2015-06-11,EUR,BRL,3.5183
2015-06-12,EUR,BRL,3.494
2015-06-13,EUR,BRL,3.489
2015-06-14,EUR,BRL,3.4896
2015-06-15,EUR,BRL,3.4975
2015-06-16,EUR,BRL,3.5137
2015-06-17,EUR,BRL,3.4908
2015-06-18,EUR,BRL,3.4791
2015-06-19,EUR,BRL,3.4803
2015-06-20,EUR,BRL,3.4784
2015-06-21,EUR,BRL,3.4781
2015-06-22,EUR,BRL,3.5079
2015-06-23,EUR,BRL,3.4826
2015-06-24,EUR,BRL,3.4593
2015-06-25,EUR,BRL,3.4693
2015-06-26,EUR,BRL,3.4927
2015-06-27,EUR,BRL,3.4953
2015-06-28,EUR,BRL,3.4954
2015-06-29,EUR,BRL,3.4844
2015-06-30,EUR,BRL,3.4871
2015-07-01,EUR,BRL,3.4661
2015-07-02,EUR,BRL,3.47
2015-07-03,EUR,BRL,3.46
2015-07-04,EUR,BRL,3.4589
2015-07-05,EUR,BRL,3.458
2015-07-06,EUR,BRL,3.4672
2015-07-07,EUR,BRL,3.4702
2015-07-08,EUR,BRL,3.5152
2015-07-09,EUR,BRL,3.5598
2015-07-10,EUR,BRL,3.5615
2015-07-11,EUR,BRL,3.5635
2015-07-12,EUR,BRL,3.5644
2015-07-13,EUR,BRL,3.5268
2015-07-14,EUR,BRL,3.4692
2015-07-15,EUR,BRL,3.4626
2015-07-16,EUR,BRL,3.4431
2015-07-17,EUR,BRL,3.4458
2015-07-18,EUR,BRL,3.4447
2015-07-19,EUR,BRL,3.4446
2015-07-20,EUR,BRL,3.4598
2015-07-21,EUR,BRL,3.4664
2015-07-22,EUR,BRL,3.4842
2015-07-23,EUR,BRL,3.5448
2015-07-24,EUR,BRL,3.6108
2015-07-25,EUR,BRL,3.6133
2015-07-26,EUR,BRL,3.6135
2015-07-27,EUR,BRL,3.6849
2015-07-28,EUR,BRL,3.715
2015-07-29,EUR,BRL,3.7061
2015-07-30,EUR,BRL,3.6747
2015-07-31,EUR,BRL,3.6877
2015-08-01,EUR,BRL,3.6899
2015-08-02,EUR,BRL,3.69
2015-08-03,EUR,BRL,3.7454
2015-08-04,EUR,BRL,3.7742
2015-08-05,EUR,BRL,3.7778
2015-08-06,EUR,BRL,3.807
2015-08-07,EUR,BRL,3.8415
2015-08-08,EUR,BRL,3.8437
2015-08-09,EUR,BRL,3.844
2015-08-10,EUR,BRL,3.8377
2015-08-11,EUR,BRL,3.8243
2015-08-12,EUR,BRL,3.8467
2015-08-13,EUR,BRL,3.874
2015-08-14,EUR,BRL,3.8914
2015-08-15,EUR,BRL,3.8944
2015-08-16,EUR,BRL,3.8948
2015-08-17,EUR,BRL,3.8748
2015-08-18,EUR,BRL,3.8571
2015-08-19,EUR,BRL,3.8454
2015-08-20,EUR,BRL,3.8795
2015-08-21,EUR,BRL,3.9054
2015-08-22,EUR,BRL,3.9059
2015-08-23,EUR,BRL,3.9096
2015-08-24,EUR,BRL,4.0174
2015-08-25,EUR,BRL,4.0735
2015-08-26,EUR,BRL,4.1164
2015-08-27,EUR,BRL,4.0586
2015-08-28,EUR,BRL,4.0132
2015-08-29,EUR,BRL,4.0122
2015-08-30,EUR,BRL,4.0114
2015-08-31,EUR,BRL,4.0315
2015-09-01,EUR,BRL,4.0878
2015-09-02,EUR,BRL,4.1593
2015-09-03,EUR,BRL,4.2095
2015-09-04,EUR,BRL,4.2029
2015-09-05,EUR,BRL,4.2009
2015-09-06,EUR,BRL,4.1997
2015-09-07,EUR,BRL,4.2586
2015-09-08,EUR,BRL,4.2632
2015-09-09,EUR,BRL,4.2496
2015-09-10,EUR,BRL,4.2687
2015-09-11,EUR,BRL,4.3302
2015-09-12,EUR,BRL,4.3315
2015-09-13,EUR,BRL,4.3333
2015-09-14,EUR,BRL,4.3665
2015-09-15,EUR,BRL,4.339
2015-09-16,EUR,BRL,4.338
2015-09-17,EUR,BRL,4.3509
2015-09-18,EUR,BRL,4.4247
2015-09-19,EUR,BRL,4.4277
2015-09-20,EUR,BRL,4.4294
2015-09-21,EUR,BRL,4.4462
2015-09-22,EUR,BRL,4.4629
2015-09-23,EUR,BRL,4.5021
2015-09-24,EUR,BRL,4.5909
2015-09-25,EUR,BRL,4.4411
2015-09-26,EUR,BRL,4.4283
2015-09-27,EUR,BRL,4.4277
2015-09-28,EUR,BRL,4.4455
2015-09-29,EUR,BRL,4.561
2015-09-30,EUR,BRL,4.5157
2015-10-01,EUR,BRL,4.4456
2015-10-02,EUR,BRL,4.4583
2015-10-03,EUR,BRL,4.4615
2015-10-04,EUR,BRL,4.4625
2015-10-05,EUR,BRL,4.43
2015-10-06,EUR,BRL,4.3958
2015-10-07,EUR,BRL,4.3456
2015-10-08,EUR,BRL,4.3526
2015-10-09,EUR,BRL,4.2987
2015-10-10,EUR,BRL,4.2938
2015-10-11,EUR,BRL,4.2957
2015-10-12,EUR,BRL,4.2831
2015-10-13,EUR,BRL,4.2992
2015-10-14,EUR,BRL,4.3877
2015-10-15,EUR,BRL,4.3681
2015-10-16,EUR,BRL,4.3473
2015-10-17,EUR,BRL,4.3475
2015-10-18,EUR,BRL,4.347
2015-10-19,EUR,BRL,4.4136
2015-10-20,EUR,BRL,4.4101
2015-10-21,EUR,BRL,4.434
2015-10-22,EUR,BRL,4.4519
2015-10-23,EUR,BRL,4.3656
2015-10-24,EUR,BRL,4.3605
2015-10-25,EUR,BRL,4.3588
2015-10-26,EUR,BRL,4.2942
2015-10-27,EUR,BRL,4.3088
2015-10-28,EUR,BRL,4.3059
2015-10-29,EUR,BRL,4.286
2015-10-30,EUR,BRL,4.2606
2015-10-31,EUR,BRL,4.2577
2015-11-01,EUR,BRL,4.2575
2015-11-02,EUR,BRL,4.2573
2015-11-03,EUR,BRL,4.2195
2015-11-04,EUR,BRL,4.1453
2015-11-05,EUR,BRL,4.1275
2015-11-06,EUR,BRL,4.121
2015-11-07,EUR,BRL,4.1185
2015-11-08,EUR,BRL,4.1171
2015-11-09,EUR,BRL,4.0835
2015-11-10,EUR,BRL,4.0751
2015-11-11,EUR,BRL,4.0438
2015-11-12,EUR,BRL,4.0569
2015-11-13,EUR,BRL,4.081
2015-11-14,EUR,BRL,4.0802
2015-11-15,EUR,BRL,4.0802
2015-11-16,EUR,BRL,4.108
2015-11-17,EUR,BRL,4.0846
2015-11-18,EUR,BRL,4.0633
2015-11-19,EUR,BRL,4.0283
2015-11-20,EUR,BRL,3.9993
2015-11-21,EUR,BRL,4.0063
2015-11-22,EUR,BRL,4.0058
2015-11-23,EUR,BRL,3.9608
2015-11-24,EUR,BRL,3.9621
2015-11-25,EUR,BRL,3.9778
2015-11-26,EUR,BRL,3.9751
2015-11-27,EUR,BRL,3.9742
2015-11-28,EUR,BRL,3.9708
2015-11-29,EUR,BRL,3.9711
2015-11-30,EUR,BRL,4.0505
2015-12-01,EUR,BRL,4.0872
2015-12-02,EUR,BRL,4.0899
2015-12-03,EUR,BRL,4.0589
2015-12-04,EUR,BRL,4.0827
2015-12-05,EUR,BRL,4.0876
2015-12-06,EUR,BRL,4.0933
2015-12-07,EUR,BRL,4.0743
2015-12-08,EUR,BRL,4.0872
2015-12-09,EUR,BRL,4.1176
2015-12-10,EUR,BRL,4.1228
2015-12-11,EUR,BRL,4.1738
2015-12-12,EUR,BRL,4.178
2015-12-13,EUR,BRL,4.179
2015-12-14,EUR,BRL,4.2461
2015-12-15,EUR,BRL,4.263
2015-12-16,EUR,BRL,4.27
2015-12-17,EUR,BRL,4.2328
2015-12-18,EUR,BRL,4.2192
2015-12-19,EUR,BRL,4.2191
2015-12-20,EUR,BRL,4.2187
2015-12-21,EUR,BRL,4.289
2015-12-22,EUR,BRL,4.3569
2015-12-23,EUR,BRL,4.3517
2015-12-24,EUR,BRL,4.3289
2015-12-25,EUR,BRL,4.3266
2015-12-26,EUR,BRL,4.3272
2015-12-27,EUR,BRL,4.3251
2015-12-28,EUR,BRL,4.3085
2015-12-29,EUR,BRL,4.2538
2015-12-30,EUR,BRL,4.2516
2015-12-31,EUR,BRL,4.2844
2016-01-01,EUR,BRL,4.2964
2016-01-02,EUR,BRL,4.2953
2016-01-03,EUR,BRL,4.2994
2016-01-04,EUR,BRL,4.3365
2016-01-05,EUR,BRL,4.3396
2016-01-06,EUR,BRL,4.3179
2016-01-07,EUR,BRL,4.3614
2016-01-08,EUR,BRL,4.3837
2016-01-09,EUR,BRL,4.3851
2016-01-10,EUR,BRL,4.3843
2016-01-11,EUR,BRL,4.3865
2016-01-12,EUR,BRL,4.3925
2016-01-13,EUR,BRL,4.3556
2016-01-14,EUR,BRL,4.3631
2016-01-15,EUR,BRL,4.379
2016-01-16,EUR,BRL,4.3813
2016-01-17,EUR,BRL,4.3817
2016-01-18,EUR,BRL,4.3956
2016-01-19,EUR,BRL,4.3947
2016-01-20,EUR,BRL,4.4354
2016-01-21,EUR,BRL,4.4791
2016-01-22,EUR,BRL,4.4761
2016-01-23,EUR,BRL,4.475
2016-01-24,EUR,BRL,4.473
2016-01-25,EUR,BRL,4.4409
2016-01-26,EUR,BRL,4.4325
2016-01-27,EUR,BRL,4.4178
2016-01-28,EUR,BRL,4.4477
2016-01-29,EUR,BRL,4.4367
2016-01-30,EUR,BRL,4.4341
2016-01-31,EUR,BRL,4.4339
2016-02-01,EUR,BRL,4.3654
2016-02-02,EUR,BRL,4.3453
2016-02-03,EUR,BRL,4.3463
2016-02-04,EUR,BRL,4.3387
2016-02-05,EUR,BRL,4.3469
2016-02-06,EUR,BRL,4.3479
2016-02-07,EUR,BRL,4.3477
2016-02-08,EUR,BRL,4.3448
2016-02-09,EUR,BRL,4.3572
2016-02-10,EUR,BRL,4.3845
2016-02-11,EUR,BRL,4.4448
2016-02-12,EUR,BRL,4.5
2016-02-13,EUR,BRL,4.5012
2016-02-14,EUR,BRL,4.5005
2016-02-15,EUR,BRL,4.4837
2016-02-16,EUR,BRL,4.4768
2016-02-17,EUR,BRL,4.5058
2016-02-18,EUR,BRL,4.4719
2016-02-19,EUR,BRL,4.4806
2016-02-20,EUR,BRL,4.4815
2016-02-21,EUR,BRL,4.4826
2016-02-22,EUR,BRL,4.4472
2016-02-23,EUR,BRL,4.3768
2016-02-24,EUR,BRL,4.3706
2016-02-25,EUR,BRL,4.3636
2016-02-26,EUR,BRL,4.3638
2016-02-27,EUR,BRL,4.3615
2016-02-28,EUR,BRL,4.3604
2016-02-29,EUR,BRL,4.3539
2016-03-01,EUR,BRL,4.3491
2016-03-02,EUR,BRL,4.2853
2016-03-03,EUR,BRL,4.2243
2016-03-04,EUR,BRL,4.1548
2016-03-05,EUR,BRL,4.1512
2016-03-06,EUR,BRL,4.153
2016-03-07,EUR,BRL,4.1369
2016-03-08,EUR,BRL,4.1603
2016-03-09,EUR,BRL,4.1222
2016-03-10,EUR,BRL,4.0565
2016-03-11,EUR,BRL,4.0374
2016-03-12,EUR,BRL,4.0405
2016-03-13,EUR,BRL,4.0428
2016-03-14,EUR,BRL,4.0176
2016-03-15,EUR,BRL,4.0804
2016-03-16,EUR,BRL,4.1751
2016-03-17,EUR,BRL,4.1775
2016-03-18,EUR,BRL,4.1028
2016-03-19,EUR,BRL,4.102
2016-03-20,EUR,BRL,4.1023
2016-03-21,EUR,BRL,4.0827
2016-03-22,EUR,BRL,4.0632
2016-03-23,EUR,BRL,4.0578
2016-03-24,EUR,BRL,4.0949
2016-03-25,EUR,BRL,4.101
2016-03-26,EUR,BRL,4.1007
2016-03-27,EUR,BRL,4.1045
2016-03-28,EUR,BRL,4.1061
2016-03-29,EUR,BRL,4.0831
2016-03-30,EUR,BRL,4.103
2016-03-31,EUR,BRL,4.0902
2016-04-01,EUR,BRL,4.0876
2016-04-02,EUR,BRL,4.088
2016-04-03,EUR,BRL,4.0888
2016-04-04,EUR,BRL,4.0666
2016-04-05,EUR,BRL,4.1098
2016-04-06,EUR,BRL,4.1639
2016-04-07,EUR,BRL,4.1689
2016-04-08,EUR,BRL,4.1579
2016-04-09,EUR,BRL,4.1592
2016-04-10,EUR,BRL,4.1593
2016-04-11,EUR,BRL,4.0917
2016-04-12,EUR,BRL,4.017
2016-04-13,EUR,BRL,3.9829
2016-04-14,EUR,BRL,3.9549
2016-04-15,EUR,BRL,3.9441
2016-04-16,EUR,BRL,3.9405
2016-04-17,EUR,BRL,3.9401
2016-04-18,EUR,BRL,3.9758
2016-04-19,EUR,BRL,4.0353
2016-04-20,EUR,BRL,4.0259
2016-04-21,EUR,BRL,3.9994
2016-04-22,EUR,BRL,4.0007
2016-04-23,EUR,BRL,4.0008
2016-04-24,EUR,BRL,3.9993
2016-04-25,EUR,BRL,4.0013
2016-04-26,EUR,BRL,3.9976
2016-04-27,EUR,BRL,3.9905
2016-04-28,EUR,BRL,3.9844
2016-04-29,EUR,BRL,3.9675
2016-04-30,EUR,BRL,3.9679
2016-05-01,EUR,BRL,3.9703
2016-05-02,EUR,BRL,3.9691
2016-05-03,EUR,BRL,4.042
2016-05-04,EUR,BRL,4.08
2016-05-05,EUR,BRL,4.0626
2016-05-06,EUR,BRL,4.0366
2016-05-07,EUR,BRL,4.0388
2016-05-08,EUR,BRL,4.0382
2016-05-09,EUR,BRL,4.0157
2016-05-10,EUR,BRL,3.9935
2016-05-11,EUR,BRL,3.9591
2016-05-12,EUR,BRL,3.9495
2016-05-13,EUR,BRL,3.9563
2016-05-14,EUR,BRL,3.9552
2016-05-15,EUR,BRL,3.9537
2016-05-16,EUR,BRL,3.9708
2016-05-17,EUR,BRL,3.9638
2016-05-18,EUR,BRL,3.9632
2016-05-19,EUR,BRL,3.9954
2016-05-20,EUR,BRL,3.9922
2016-05-21,EUR,BRL,3.9911
2016-05-22,EUR,BRL,3.9911
2016-05-23,EUR,BRL,3.9776
2016-05-24,EUR,BRL,3.9853
2016-05-25,EUR,BRL,3.9845
2016-05-26,EUR,BRL,3.9993
2016-05-27,EUR,BRL,4.0181
2016-05-28,EUR,BRL,4.0178
2016-05-29,EUR,BRL,4.0172
2016-05-30,EUR,BRL,4.0111
2016-05-31,EUR,BRL,3.9963
2016-06-01,EUR,BRL,4.0027
2016-06-02,EUR,BRL,4.0191
2016-06-03,EUR,BRL,4.0009
2016-06-04,EUR,BRL,4.0001
2016-06-05,EUR,BRL,4.0012
2016-06-06,EUR,BRL,3.9991
2016-06-07,EUR,BRL,3.9726
2016-06-08,EUR,BRL,3.9133
2016-06-09,EUR,BRL,3.8545
2016-06-10,EUR,BRL,3.8565
2016-06-11,EUR,BRL,3.8545
2016-06-12,EUR,BRL,3.8534
